link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,from_cell_code,lanes,link_distance_in_km,free_speed,FFTT,time_period,volume,CA,CD,density,queue_link_distance_in_km,discharge_rate_per_period,travel_time,waiting_time_in_min,RT_speed,speed,geometry,notes
24,,,26,27,,3,1.161,60.000,0.722,0900:00.000_1000:00.000,25.000,98.000,98.000,0.000,0.000,5400.000,0.722,0.000,60.000,"LINESTRING (-112.0724850 33.6401930, -112.0599650 33.6402790)",simulation-based
24,,,26,27,,3,1.161,60.000,0.722,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,5400.000,0.722,0.000,60.000,"LINESTRING (-112.0724850 33.6401930, -112.0599650 33.6402790)",simulation-based
25,,,27,28,,3,1.255,60.000,0.780,0600:00.000_0700:00.000,23.000,26.000,23.000,0.797,3.000,5400.000,0.780,0.000,60.000,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",simulation-based
25,,,27,28,,3,1.255,60.000,0.780,0700:00.000_0800:00.000,25.000,48.000,48.000,0.000,0.000,5400.000,0.780,0.000,60.000,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",simulation-based
25,,,27,28,,3,1.255,60.000,0.780,0800:00.000_0900:00.000,25.000,73.000,73.000,0.000,0.000,5400.000,0.780,0.000,60.000,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",simulation-based
25,,,27,28,,3,1.255,60.000,0.780,0900:00.000_1000:00.000,25.000,98.000,98.000,0.000,0.000,5400.000,0.780,0.000,60.000,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",simulation-based
25,,,27,28,,3,1.255,60.000,0.780,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,5400.000,0.780,0.000,60.000,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",simulation-based
26,,,28,29,,3,0.984,60.000,0.611,0600:00.000_0700:00.000,23.000,23.000,23.000,0.000,0.000,5400.000,0.611,0.000,60.000,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",simulation-based
26,,,28,29,,3,0.984,60.000,0.611,0700:00.000_0800:00.000,25.000,48.000,48.000,0.000,0.000,5400.000,0.611,0.000,60.000,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",simulation-based
26,,,28,29,,3,0.984,60.000,0.611,0800:00.000_0900:00.000,25.000,73.000,73.000,0.000,0.000,5400.000,0.611,0.000,60.000,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",simulation-based
26,,,28,29,,3,0.984,60.000,0.611,0900:00.000_1000:00.000,25.000,98.000,98.000,0.000,0.000,5400.000,0.611,0.000,60.000,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",simulation-based
26,,,28,29,,3,0.984,60.000,0.611,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,5400.000,0.611,0.000,60.000,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",simulation-based
27,,,29,2,,3,1.275,60.000,0.793,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.793,0.000,60.000,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",simulation-based
27,,,29,2,,3,1.275,60.000,0.793,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.793,0.000,60.000,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",simulation-based
27,,,29,2,,3,1.275,60.000,0.793,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.793,0.000,60.000,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",simulation-based
27,,,29,2,,3,1.275,60.000,0.793,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.793,0.000,60.000,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",simulation-based
27,,,29,2,,3,1.275,60.000,0.793,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.793,0.000,60.000,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",simulation-based
28,,,12,2,,4,1.125,60.000,0.699,0600:00.000_0700:00.000,1201.000,1218.000,1201.000,3.776,17.000,7200.000,0.699,0.000,60.000,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",simulation-based
28,,,12,2,,4,1.125,60.000,0.699,0700:00.000_0800:00.000,1499.000,2718.000,2700.000,3.998,18.000,7200.000,0.699,0.000,60.000,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",simulation-based
28,,,12,2,,4,1.125,60.000,0.699,0800:00.000_0900:00.000,1518.000,4236.000,4218.000,3.998,18.000,7200.000,0.699,0.000,60.000,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",simulation-based
28,,,12,2,,4,1.125,60.000,0.699,0900:00.000_1000:00.000,1560.000,5796.000,5778.000,3.998,18.000,7200.000,0.699,0.000,60.000,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",simulation-based
28,,,12,2,,4,1.125,60.000,0.699,1000:00.000_1100:00.000,1422.000,7200.000,7200.000,0.000,0.000,7200.000,0.699,0.000,60.000,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",simulation-based
29,,,1,30,,2,2.580,30.000,3.207,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,3.207,0.000,30.000,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",simulation-based
29,,,1,30,,2,2.580,30.000,3.207,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,3.207,0.000,30.000,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",simulation-based
29,,,1,30,,2,2.580,30.000,3.207,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,3.207,0.000,30.000,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",simulation-based
29,,,1,30,,2,2.580,30.000,3.207,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,3.207,0.000,30.000,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",simulation-based
29,,,1,30,,2,2.580,30.000,3.207,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,3.207,0.000,30.000,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",simulation-based
30,,,30,31,,2,2.509,30.000,3.119,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.119,0.000,30.000,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",simulation-based
30,,,30,31,,2,2.509,30.000,3.119,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.119,0.000,30.000,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",simulation-based
30,,,30,31,,2,2.509,30.000,3.119,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.119,0.000,30.000,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",simulation-based
30,,,30,31,,2,2.509,30.000,3.119,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.119,0.000,30.000,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",simulation-based
30,,,30,31,,2,2.509,30.000,3.119,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.119,0.000,30.000,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",simulation-based
31,,,31,32,,2,2.322,30.000,2.886,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,2.886,0.000,30.000,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",simulation-based
31,,,31,32,,2,2.322,30.000,2.886,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,2.886,0.000,30.000,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",simulation-based
31,,,31,32,,2,2.322,30.000,2.886,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,2.886,0.000,30.000,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",simulation-based
31,,,31,32,,2,2.322,30.000,2.886,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,2.886,0.000,30.000,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",simulation-based
31,,,31,32,,2,2.322,30.000,2.886,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,2.886,0.000,30.000,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",simulation-based
32,,,32,33,,2,1.989,30.000,2.472,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,2.472,0.000,30.000,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",simulation-based
32,,,32,33,,2,1.989,30.000,2.472,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,2.472,0.000,30.000,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",simulation-based
32,,,32,33,,2,1.989,30.000,2.472,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,2.472,0.000,30.000,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",simulation-based
32,,,32,33,,2,1.989,30.000,2.472,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,2.472,0.000,30.000,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",simulation-based
32,,,32,33,,2,1.989,30.000,2.472,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,2.472,0.000,30.000,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",simulation-based
33,,,34,2,,2,3.108,20.000,5.795,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,5.795,0.000,20.000,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",simulation-based
33,,,34,2,,2,3.108,20.000,5.795,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,5.795,0.000,20.000,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",simulation-based
33,,,34,2,,2,3.108,20.000,5.795,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,5.795,0.000,20.000,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",simulation-based
33,,,34,2,,2,3.108,20.000,5.795,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,5.795,0.000,20.000,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",simulation-based
33,,,34,2,,2,3.108,20.000,5.795,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,5.795,0.000,20.000,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",simulation-based
34,,,33,35,,2,2.449,30.000,3.044,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.044,0.000,30.000,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",simulation-based
34,,,33,35,,2,2.449,30.000,3.044,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.044,0.000,30.000,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",simulation-based
34,,,33,35,,2,2.449,30.000,3.044,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.044,0.000,30.000,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",simulation-based
34,,,33,35,,2,2.449,30.000,3.044,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.044,0.000,30.000,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",simulation-based
34,,,33,35,,2,2.449,30.000,3.044,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.044,0.000,30.000,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",simulation-based
35,,,35,34,,2,2.341,10.000,8.728,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,8.728,0.000,10.000,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",simulation-based
35,,,35,34,,2,2.341,10.000,8.728,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,8.728,0.000,10.000,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",simulation-based
35,,,35,34,,2,2.341,10.000,8.728,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,8.728,0.000,10.000,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",simulation-based
35,,,35,34,,2,2.341,10.000,8.728,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,8.728,0.000,10.000,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",simulation-based
35,,,35,34,,2,2.341,10.000,8.728,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,8.728,0.000,10.000,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",simulation-based
36,,,36,31,,3,0.974,30.000,1.211,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,3000.000,1.211,0.000,30.000,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",simulation-based
36,,,36,31,,3,0.974,30.000,1.211,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,3000.000,1.211,0.000,30.000,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",simulation-based
36,,,36,31,,3,0.974,30.000,1.211,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,3000.000,1.211,0.000,30.000,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",simulation-based
36,,,36,31,,3,0.974,30.000,1.211,0900:00.000_1000:00.000,1.000,1.000,1.000,0.000,0.000,3000.000,1.211,0.000,30.000,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",simulation-based
36,,,36,31,,3,0.974,30.000,1.211,1000:00.000_1100:00.000,0.000,1.000,1.000,0.000,0.000,3000.000,1.211,0.000,30.000,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",simulation-based
37,,,31,36,,3,0.974,65.000,0.559,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.559,0.000,65.000,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",simulation-based
37,,,31,36,,3,0.974,65.000,0.559,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.559,0.000,65.000,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",simulation-based
37,,,31,36,,3,0.974,65.000,0.559,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.559,0.000,65.000,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",simulation-based
37,,,31,36,,3,0.974,65.000,0.559,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.559,0.000,65.000,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",simulation-based
37,,,31,36,,3,0.974,65.000,0.559,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.559,0.000,65.000,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",simulation-based
38,,,31,37,,3,0.964,65.000,0.553,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",simulation-based
38,,,31,37,,3,0.964,65.000,0.553,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",simulation-based
38,,,31,37,,3,0.964,65.000,0.553,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",simulation-based
38,,,31,37,,3,0.964,65.000,0.553,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",simulation-based
38,,,31,37,,3,0.964,65.000,0.553,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",simulation-based
39,,,37,31,,3,0.964,65.000,0.553,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",simulation-based
39,,,37,31,,3,0.964,65.000,0.553,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",simulation-based
39,,,37,31,,3,0.964,65.000,0.553,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",simulation-based
39,,,37,31,,3,0.964,65.000,0.553,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",simulation-based
39,,,37,31,,3,0.964,65.000,0.553,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",simulation-based
40,,,38,33,,3,0.893,65.000,0.512,0600:00.000_0700:00.000,26.000,26.000,26.000,0.000,0.000,5700.000,0.512,0.000,65.000,"LINESTRING (-112.1175340 33.6624650, -112.1150510 33.6546850)",simulation-based
40,,,38,33,,3,0.893,65.000,0.512,0700:00.000_0800:00.000,25.000,51.000,51.000,0.000,0.000,5700.000,0.512,0.000,65.000,"LINESTRING (-112.1175340 33.6624650, -112.1150510 33.6546850)",simulation-based
40,,,38,33,,3,0.893,65.000,0.512,0800:00.000_0900:00.000,24.000,75.000,75.000,0.000,0.000,5700.000,0.512,0.000,65.000,"LINESTRING (-112.1175340 33.6624650, -112.1150510 33.6546850)",simulation-based
40,,,38,33,,3,0.893,65.000,0.512,0900:00.000_1000:00.000,24.000,99.000,99.000,0.000,0.000,5700.000,0.512,-0.000,65.010,"LINESTRING (-112.1175340 33.6624650, -112.1150510 33.6546850)",simulation-based
40,,,38,33,,3,0.893,65.000,0.512,1000:00.000_1100:00.000,2.000,101.000,101.000,0.000,0.000,5700.000,0.512,0.000,65.000,"LINESTRING (-112.1175340 33.6624650, -112.1150510 33.6546850)",simulation-based
41,,,33,38,,3,0.893,65.000,0.512,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.512,0.000,65.000,"LINESTRING (-112.1150300 33.6546910, -112.1175130 33.6624720)",simulation-based
41,,,33,38,,3,0.893,65.000,0.512,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.512,0.000,65.000,"LINESTRING (-112.1150300 33.6546910, -112.1175130 33.6624720)",simulation-based
41,,,33,38,,3,0.893,65.000,0.512,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.512,0.000,65.000,"LINESTRING (-112.1150300 33.6546910, -112.1175130 33.6624720)",simulation-based
41,,,33,38,,3,0.893,65.000,0.512,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.512,0.000,65.000,"LINESTRING (-112.1150300 33.6546910, -112.1175130 33.6624720)",simulation-based
41,,,33,38,,3,0.893,65.000,0.512,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.512,0.000,65.000,"LINESTRING (-112.1150300 33.6546910, -112.1175130 33.6624720)",simulation-based
42,,,33,39,,3,0.871,65.000,0.500,0600:00.000_0700:00.000,26.000,26.000,26.000,0.000,0.000,5700.000,0.500,0.000,65.000,"LINESTRING (-112.1150520 33.6546880, -112.1153660 33.6468330)",simulation-based
42,,,33,39,,3,0.871,65.000,0.500,0700:00.000_0800:00.000,25.000,51.000,51.000,0.000,0.000,5700.000,0.500,0.000,65.000,"LINESTRING (-112.1150520 33.6546880, -112.1153660 33.6468330)",simulation-based
42,,,33,39,,3,0.871,65.000,0.500,0800:00.000_0900:00.000,22.000,75.000,73.000,0.765,2.000,5700.000,0.500,0.000,65.000,"LINESTRING (-112.1150520 33.6546880, -112.1153660 33.6468330)",simulation-based
42,,,33,39,,3,0.871,65.000,0.500,0900:00.000_1000:00.000,26.000,99.000,99.000,0.000,0.000,5700.000,0.500,0.000,65.000,"LINESTRING (-112.1150520 33.6546880, -112.1153660 33.6468330)",simulation-based
42,,,33,39,,3,0.871,65.000,0.500,1000:00.000_1100:00.000,2.000,101.000,101.000,0.000,0.000,5700.000,0.500,0.000,65.000,"LINESTRING (-112.1150520 33.6546880, -112.1153660 33.6468330)",simulation-based
43,,,39,33,,3,0.871,65.000,0.500,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.500,0.000,65.000,"LINESTRING (-112.1153430 33.6468330, -112.1150290 33.6546880)",simulation-based
43,,,39,33,,3,0.871,65.000,0.500,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.500,0.000,65.000,"LINESTRING (-112.1153430 33.6468330, -112.1150290 33.6546880)",simulation-based
43,,,39,33,,3,0.871,65.000,0.500,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.500,0.000,65.000,"LINESTRING (-112.1153430 33.6468330, -112.1150290 33.6546880)",simulation-based
43,,,39,33,,3,0.871,65.000,0.500,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.500,0.000,65.000,"LINESTRING (-112.1153430 33.6468330, -112.1150290 33.6546880)",simulation-based
43,,,39,33,,3,0.871,65.000,0.500,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.500,0.000,65.000,"LINESTRING (-112.1153430 33.6468330, -112.1150290 33.6546880)",simulation-based
44,,,40,35,,3,0.812,65.000,0.466,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.466,0.000,65.000,"LINESTRING (-112.0943640 33.6604190, -112.0886370 33.6548730)",simulation-based
44,,,40,35,,3,0.812,65.000,0.466,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.466,0.000,65.000,"LINESTRING (-112.0943640 33.6604190, -112.0886370 33.6548730)",simulation-based
44,,,40,35,,3,0.812,65.000,0.466,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.466,0.000,65.000,"LINESTRING (-112.0943640 33.6604190, -112.0886370 33.6548730)",simulation-based
44,,,40,35,,3,0.812,65.000,0.466,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.466,0.000,65.000,"LINESTRING (-112.0943640 33.6604190, -112.0886370 33.6548730)",simulation-based
44,,,40,35,,3,0.812,65.000,0.466,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.466,0.000,65.000,"LINESTRING (-112.0943640 33.6604190, -112.0886370 33.6548730)",simulation-based
45,,,35,40,,3,0.812,65.000,0.466,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.466,0.000,65.000,"LINESTRING (-112.0886230 33.6548900, -112.0943490 33.6604350)",simulation-based
45,,,35,40,,3,0.812,65.000,0.466,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.466,0.000,65.000,"LINESTRING (-112.0886230 33.6548900, -112.0943490 33.6604350)",simulation-based
45,,,35,40,,3,0.812,65.000,0.466,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.466,0.000,65.000,"LINESTRING (-112.0886230 33.6548900, -112.0943490 33.6604350)",simulation-based
45,,,35,40,,3,0.812,65.000,0.466,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.466,0.000,65.000,"LINESTRING (-112.0886230 33.6548900, -112.0943490 33.6604350)",simulation-based
45,,,35,40,,3,0.812,65.000,0.466,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.466,0.000,65.000,"LINESTRING (-112.0886230 33.6548900, -112.0943490 33.6604350)",simulation-based
46,,,35,41,,3,1.281,65.000,0.735,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.735,0.000,65.000,"LINESTRING (-112.0886360 33.6548910, -112.0996530 33.6479270)",simulation-based
46,,,35,41,,3,1.281,65.000,0.735,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.735,0.000,65.000,"LINESTRING (-112.0886360 33.6548910, -112.0996530 33.6479270)",simulation-based
46,,,35,41,,3,1.281,65.000,0.735,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.735,0.000,65.000,"LINESTRING (-112.0886360 33.6548910, -112.0996530 33.6479270)",simulation-based
46,,,35,41,,3,1.281,65.000,0.735,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.735,0.000,65.000,"LINESTRING (-112.0886360 33.6548910, -112.0996530 33.6479270)",simulation-based
46,,,35,41,,3,1.281,65.000,0.735,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.735,0.000,65.000,"LINESTRING (-112.0886360 33.6548910, -112.0996530 33.6479270)",simulation-based
47,,,41,35,,3,1.280,65.000,0.735,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.735,0.000,65.000,"LINESTRING (-112.0996410 33.6479090, -112.0886240 33.6548720)",simulation-based
47,,,41,35,,3,1.280,65.000,0.735,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.735,0.000,65.000,"LINESTRING (-112.0996410 33.6479090, -112.0886240 33.6548720)",simulation-based
47,,,41,35,,3,1.280,65.000,0.735,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.735,0.000,65.000,"LINESTRING (-112.0996410 33.6479090, -112.0886240 33.6548720)",simulation-based
47,,,41,35,,3,1.280,65.000,0.735,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.735,0.000,65.000,"LINESTRING (-112.0996410 33.6479090, -112.0886240 33.6548720)",simulation-based
47,,,41,35,,3,1.280,65.000,0.735,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.735,0.000,65.000,"LINESTRING (-112.0996410 33.6479090, -112.0886240 33.6548720)",simulation-based
48,,,4,36,,2,1.497,30.000,1.861,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1400.000,1.861,0.000,30.000,"LINESTRING (-112.1827040 33.6676370, -112.1688800 33.6606580)",simulation-based
48,,,4,36,,2,1.497,30.000,1.861,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1400.000,1.861,0.000,30.000,"LINESTRING (-112.1827040 33.6676370, -112.1688800 33.6606580)",simulation-based
48,,,4,36,,2,1.497,30.000,1.861,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1400.000,1.862,0.001,29.977,"LINESTRING (-112.1827040 33.6676370, -112.1688800 33.6606580)",simulation-based
